,nino3,nino4,nino34,nino12,indocW,indocE,AtlMDR,CarMDR,GulfMDR,AtlSub
1992-07-27,23.904395119093824,29.202858124772938,27.358892068662247,21.80875692934508,26.97095809435984,28.54135373425372,26.81177518239389,27.864942771943085,29.62191558869577,26.26793478249976
1992-07-28,23.81681704413683,29.181255271531548,27.244161751762046,21.763977932365,26.93633377657216,28.49341082443321,26.852953139292467,27.820864797184097,29.67759290163849,26.26107421793004
1992-07-29,23.70919655027685,29.14349505098595,27.122530609563658,21.66540703104644,26.96109025310068,28.435057838847403,26.8642280023206,27.78123702990818,29.747100377857272,26.22281056725161
1992-07-30,23.581968584047424,29.09881795950309,27.00172110705785,21.521038071545888,27.00897636700036,28.38329670520056,26.853812327928544,27.749912769416365,29.81057050925097,26.16950515113309
1992-07-31,23.43560112527573,29.0564828673989,26.88933867785015,21.33877851541853,27.04377812958268,28.355018318726447,26.82984988393364,27.726434860480204,29.84801540955829,26.117560468531675
1992-08-01,23.27046529282554,29.025688315536662,26.79300631035734,21.126594043661544,27.02926338529318,28.36726668061468,26.80052834106676,27.71151298228288,29.839577104937785,26.08330072423615
1992-08-02,23.111277613187337,29.02366919613455,26.757674503321983,20.9348421042234,26.977508337272745,28.417339864818235,26.791764682399425,27.723578296545707,29.798536491395804,26.095088229027223
1992-08-03,22.992501557847824,29.048353188451507,26.79512273293584,20.80390631997998,26.92408444015464,28.48134154674681,26.811213400258666,27.769553798171565,29.749825186625205,26.151644002160022
1992-08-04,22.92966984945766,29.0802156117749,26.863165325682527,20.72650420813229,26.867340746853497,28.545909433710523,26.83907997118084,27.82966889360248,29.6915011821834,26.224678857970726
1992-08-05,22.938325989529456,29.09964920446253,26.91968458319003,20.69544066494172,26.80547537678684,28.59756949442814,26.85561675976308,27.877811374026365,29.62149252016788,26.28579444099421
1992-08-06,23.03386035531492,29.087121640158298,26.922549832400435,20.7033803644608,26.73682234898412,28.62296585962034,26.84100529198212,27.89546244008856,29.537939631995886,26.306700506523008
1992-08-07,23.174426255780524,29.045805439783823,26.867060236636902,20.74006461478862,26.68304820635987,28.61183079721544,26.813501549250567,27.88159243932162,29.49412222711705,26.295911287397107
1992-08-08,23.311470077788087,28.995733689017847,26.78767028642664,20.798308418668885,26.66276195144033,28.568200272979418,26.80181024610912,27.852673319194142,29.51502682059509,26.279649857751465
1992-08-09,23.44971772326006,28.943099078325304,26.70126956002434,20.87606462570865,26.66884096127006,28.50144862506124,26.800003426113708,27.81927573040779,29.55639027896698,26.255531557885035
1992-08-10,23.593869156633247,28.894124547291423,26.62477553481848,20.971166698073542,26.694191671057865,28.42105824759138,26.80211534615786,27.79070559561803,29.574040464274283,26.22112638805664
1992-08-11,23.7487281352992,28.85500895271425,26.57507799761198,21.08137178718596,26.73167738268402,28.336416033394123,26.802222462480096,27.773904149784503,29.52363295838481,26.17410592203602
1992-08-12,23.86223594828093,28.834136513502955,26.5675923209654,21.173509756031567,26.76994323451652,28.27802555836001,26.798588327035283,27.77738516899158,29.431154367035024,26.141284755440857
1992-08-13,23.890463095239568,28.83380996282476,26.59611097632906,21.21671691020892,26.80454067761485,28.2572905751756,26.801189653336856,27.803613208120343,29.351472953258565,26.14271878203083
1992-08-14,23.84943584942456,28.85139656661196,26.645191824811963,21.211699690598053,26.837238377058185,28.255351395007423,26.82093792421179,27.84522290285789,29.28304687779612,26.165258141106808
1992-08-15,23.755170984437648,28.88422765541856,26.699352245741405,21.159421679811267,26.86989570759765,28.253338487846253,26.8686731022694,27.896806788862467,29.224217891708456,26.19569638856934
1992-08-16,23.623724194489103,28.929696354987204,26.7431608363518,21.06064401381252,26.904368950337343,28.23239468483168,26.955259866153725,27.95764261789761,29.17334920641563,26.22080545092828
1992-08-17,23.485127197683365,28.974203759913166,26.75449298342107,20.928941603288404,26.934949450573324,28.18861712087681,27.056201276344183,28.003917144374675,29.15643306392677,26.24062861967657
1992-08-18,23.35973026480077,29.00683293235809,26.734342725223915,20.78719012243376,26.95304132391777,28.141212933300828,27.14230140261776,28.026592414866894,29.186281382373483,26.264857659371653
1992-08-19,23.248560323701906,29.02951952881041,26.7020703487413,20.64984206266548,26.954931338164144,28.105858329512284,27.21582101860353,28.043895055514124,29.241711774409463,26.29422458848713
1992-08-20,23.152648312320604,29.0442819756413,26.677064065376207,20.53153747558345,26.93702265559932,28.098532007165915,27.279196454252403,28.068652291624097,29.301619183179163,26.32935284451193
1992-08-21,23.07302263163868,29.053074211050447,26.678697802250724,20.44664564057567,26.895614957101884,28.134911417623226,27.33472149332624,28.11861409073812,29.34493882071396,26.37100755299443
1992-08-22,23.04124399766116,29.058983782954204,26.71337415019869,20.425493493290134,26.862540479112827,28.199172492631245,27.367547954123893,28.176301286810187,29.34694421296947,26.41710895430407
1992-08-23,23.071264865904062,29.058873269180747,26.7618046220582,20.46884629841241,26.85530796841468,28.26358030936921,27.368106579243754,28.21572330434911,29.31442528849969,26.461245929719947
1992-08-24,23.137087544513097,29.045984362045225,26.80482844430676,20.54700694117064,26.84780210544675,28.32724642803161,27.34611725951947,28.24746754982114,29.27379949666283,26.49718200451836
1992-08-25,23.212908966235982,29.01358149548449,26.823395689543744,20.63031852421334,26.81393412364484,28.38935789948934,27.31135090354366,28.27757750555997,29.25144676184559,26.51868627477305
1992-08-26,23.272735082532154,28.954858348736245,26.798412201709887,20.68893519273081,26.727601854745487,28.448982366450824,27.27346577370448,28.3121212615237,29.273600459211902,26.51952352733414
1992-08-27,23.31201601457426,28.891883798845747,26.73754543253258,20.7148922113173,26.63249227098396,28.47196050853644,27.26360614702569,28.349524738706744,29.32160787624125,26.518033675458323
1992-08-28,23.336838244569183,28.84576871857276,26.66413047050652,20.716014382121426,26.57801571529293,28.44311640075911,27.28928454564652,28.37922299428741,29.36362827174701,26.5260051121856
1992-08-29,23.337221149918445,28.809228262558463,26.582863132614907,20.68687243538675,26.54607600105264,28.390743969047765,27.32412052150775,28.395328017571995,29.40705730487112,26.526819460519885
1992-08-30,23.303071493866312,28.77493154685769,26.498420780890164,20.62175844512352,26.51860904884456,28.3430371397374,27.34165828135252,28.39038753183569,29.45927138519661,26.503807268661657
1992-08-31,23.224348360073886,28.73560569683933,26.41552773326877,20.515104103757,26.477537104488675,28.328261121692503,27.31548218971123,28.35656868021904,29.52771810993728,26.440354534239745
1992-09-01,23.131107539247328,28.70450071270135,26.35648299182777,20.394108548758894,26.456252371712026,28.34002825033573,27.27697117232257,28.32174486615921,29.5812025311844,26.37339604347131
1992-09-02,23.053725969962738,28.69581430256921,26.335367850261434,20.28996407915864,26.48319525253072,28.355434939759363,27.262630209018184,28.30742461627518,29.59351417821913,26.34004294788664
1992-09-03,22.982821509095142,28.70459489648524,26.344746766420936,20.20390475569832,26.532072100922083,28.37868182212712,27.25272831388502,28.29290612770437,29.57898912205945,26.32347756435903
1992-09-04,22.90902831689356,28.725877470047028,26.377115855222367,20.13673372024831,26.5767090009575,28.414027019585504,27.22752565813812,28.25806037495021,29.55218605331171,26.306977994466827
1992-09-05,22.82288720975921,28.75472827121054,26.42501176562181,20.08951371889257,26.59082199806652,28.46567591596628,27.16732325647026,28.186652907317367,29.52735308955865,26.27376727795448
1992-09-06,22.75082474976678,28.77941708322994,26.466725567870785,20.07962868212367,26.55936511859456,28.513193478560584,27.10364252509517,28.1091519141553,29.510558275047337,26.2396876517688
1992-09-07,22.72169376171411,28.795617156855123,26.49414211770953,20.113437361769808,26.50564355917198,28.538358367643653,27.074455652639948,28.0640195053586,29.492371592533747,26.23055855299373
1992-09-08,22.729061357800543,28.81080113072711,26.52058260267629,20.17582901324965,26.460670538706665,28.548844583146803,27.069398916064248,28.044339040245987,29.46520755396302,26.24386231263219
1992-09-09,22.766723814163026,28.83242717822764,26.55931958959888,20.251532331283453,26.455362358437547,28.55238287395296,27.078118376048582,28.039158654561923,29.42164862380503,26.27713834980214
1992-09-10,22.82830053250812,28.867965544046434,26.623700514190485,20.325481255443247,26.5207031939936,28.55664297470776,27.09026403257231,28.0393950042304,29.354122955769327,26.327938194083483
1992-09-11,22.900028639495545,28.91311458325021,26.69078137761378,20.37060802248596,26.623223271149744,28.553704063674125,27.105556009228785,28.05762352391716,29.27349201979589,26.377625192029736
1992-09-12,22.97000208272779,28.95253711627728,26.73224370826909,20.380890107408387,26.7187515918102,28.53650986652843,27.13128226502122,28.10225046478492,29.198692218881032,26.415209430064145
1992-09-13,23.034588145245127,28.97825275393789,26.753636124315207,20.37253738156853,26.82178609544487,28.513830164529576,27.16793583407498,28.15703411249621,29.134656049218112,26.44933072222433
1992-09-14,23.09017816520186,28.98233075212089,26.760473113340435,20.361942889082115,26.9466933336222,28.49433861726398,27.216127214711413,28.20634736194558,29.086145382331043,26.488771286866715
1992-09-15,23.133200801822216,28.956869455693912,26.75837045322133,20.36550778928633,27.108009675879185,28.48680866819452,27.27641961572913,28.238151480469583,29.058114293304182,26.54222642463991
1992-09-16,23.14763304340161,28.90326202879565,26.74349843901429,20.38812474707672,27.24801142576501,28.515554902035003,27.32285528657873,28.236854839547675,29.044196894891726,26.58854715075395
1992-09-17,23.128294908877468,28.83706972610901,26.71301115689106,20.41616061131783,27.31598598491504,28.57526907915686,27.341087437782345,28.2068136081448,29.03787880256296,26.6072257732906
1992-09-18,23.0880409423228,28.772269706696417,26.67377253653578,20.4378121668841,27.336787604950363,28.62949722785352,27.3479931772762,28.16738308183343,29.04404329043829,26.608040595172
1992-09-19,23.03975423128856,28.72292737334109,26.63269701843426,20.441196276138367,27.33535715484352,28.64173167960243,27.36052404201532,28.142565818136443,29.067640906779143,26.6007876174997
1992-09-20,22.99616738336414,28.70302273540881,26.596627431583443,20.4145604682944,27.336462929241097,28.575407734755714,27.39559512836309,28.151613902988903,29.11351257376844,26.59531633822515
1992-09-21,22.965408320385507,28.727194504406484,26.58080259895796,20.35880477193584,27.342579847603915,28.44596217246284,27.441943422918094,28.177540239444216,29.153986843798748,26.592601409464347
1992-09-22,22.94827555660573,28.78576893509442,26.587376693945004,20.29378517681146,27.33869370996313,28.30775681701048,27.476878771728707,28.19807233222389,29.1631809535289,26.585580481225016
1992-09-23,22.946941309916607,28.857251685213026,26.60384664481348,20.236509372696474,27.3233877181643,28.181422760696133,27.49997365006007,28.229847023471187,29.14940158807665,26.572372849226017
1992-09-24,22.963627329557813,28.920225477590144,26.61765005892752,20.20405798198198,27.29536337369004,28.087654402626583,27.510779846735662,28.2887293146363,29.12091794812529,26.551052414939104
1992-09-25,23.000480715870665,28.953166985455475,26.616304077557903,20.21335893823984,27.253177758170832,28.047054841668924,27.50886415164185,28.385796772101344,29.085889609580352,26.5197286624522
1992-09-26,23.05098028066675,28.95375673948872,26.601358248853177,20.26745567349741,27.224788185918623,28.08797425273963,27.500543119606327,28.47824167916973,29.07059798528012,26.492938469766635
1992-09-27,23.103287309755025,28.933604073872147,26.583815318202703,20.34900208667971,27.227253155784265,28.19949191783546,27.488590051450096,28.53261434037585,29.06784259668505,26.47853673867633
1992-09-28,23.15181116307686,28.89261577030664,26.56510276104739,20.44563947828573,27.242743376793538,28.34245716245692,27.467849125720328,28.5656621089512,29.035558014992773,26.46493753245872
1992-09-29,23.190966469704804,28.83064777805893,26.54670493526167,20.544909395853608,27.25340422580685,28.47774368721457,27.433047658190336,28.59429672420531,28.93194031993847,26.44068424969188
1992-09-30,23.21524365708928,28.74761322095845,26.53010215619602,20.63439513569572,27.241438766442617,28.566366882641,27.379025839488424,28.64481588213259,28.71500611338567,26.394295216608903
1992-10-01,23.21961354230912,28.67707038956916,26.53040490786961,20.691352884062407,27.219052579081755,28.603599216618647,27.32010980132829,28.693605657983102,28.45584087418656,26.33719011944252
1992-10-02,23.2050579527822,28.641213967389945,26.5498563308669,20.70891872846143,27.20871404642493,28.60414263674376,27.27634826908733,28.708418713663114,28.23921529458156,26.288299245448822
1992-10-03,23.17549561375623,28.623831486795545,26.57095210869164,20.698776317853355,27.20829169704041,28.55815471548364,27.250937347749453,28.6995016757774,28.04467065455164,26.247837594003222
1992-10-04,23.1348296377524,28.608737501326907,26.576121791602432,20.67275166328484,27.215574672821955,28.455895067845905,27.24702675798357,28.675237705265484,27.85190071502485,26.216128558933324
1992-10-05,23.08702053572037,28.579787909758405,26.547816182621546,20.64263700282564,27.22844471687288,28.287564718170188,27.26781013188564,28.64579600131772,27.640579814671465,26.193382459162308
1992-10-06,23.05157313701304,28.55267997010819,26.50175345525477,20.633755357930976,27.25768991225647,28.119722521201112,27.30144940819386,28.618195440617534,27.482918391932053,26.17731249996853
1992-10-07,23.03894127747565,28.548026862298244,26.46118897977944,20.64854610889372,27.30463348255915,28.01199482871573,27.33694970324275,28.58642157989957,27.43395371543494,26.167943485207847
1992-10-08,23.039639693332937,28.5573128647026,26.41995637093782,20.665386269383,27.35305460840191,27.93971779744558,27.37864271710592,28.561306424938515,27.44828121199698,26.169405363701284
1992-10-09,23.044237824093447,28.5721092011928,26.37187629888724,20.66246823903232,27.3866350627581,27.878286822137607,27.430767382310968,28.53311423681753,27.480261841773,26.185835001717084
1992-10-10,23.04343260252183,28.583950798370413,26.310795677478737,20.618164032409712,27.38918689008576,27.802999040754084,27.49769454143399,28.50461979003281,27.484552617035348,26.221370223685632
1992-10-11,23.04250219518113,28.59329652214398,26.25676903330996,20.56060466603337,27.37571742574689,27.74674930931716,27.540664932624345,28.480374949733463,27.44100768605568,26.257674919197072
1992-10-12,23.05058381621216,28.60402176422343,26.229579877683097,20.5250029568701,27.365512935099577,27.750617803587023,27.53590985491982,28.466125311918866,27.372403954774548,26.27518397262545
1992-10-13,23.06448205442393,28.613313388355603,26.222966533048144,20.50160389903395,27.348535739736462,27.799217954788773,27.511419571840584,28.463653360412565,27.297864621509312,26.277089729198657
1992-10-14,23.081061676036967,28.61827544061537,26.230634600539595,20.480293845114875,27.314707793689745,27.8773306944119,27.495209026268736,28.471360384780887,27.236508335190447,26.26656178984465
1992-10-15,23.0971022717824,28.61604927218477,26.246315055396607,20.45143120289131,27.253997371358395,27.96959967375425,27.51521332344749,28.487259943302952,27.207417652924395,26.246816086982523
1992-10-16,23.10763865854468,28.60151607402465,26.2677805938962,20.42523529894473,27.18491924345671,28.05724370373357,27.56050248450732,28.49764411797681,27.19416683662258,26.21785211090413
1992-10-17,23.112323451222323,28.578704132019585,26.295482778178418,20.421180848032787,27.13685692638226,28.12931470584354,27.5978954653574,28.49523086891572,27.171634803462915,26.176512477826723
1992-10-18,23.115290117647326,28.558607644940466,26.32713680397338,20.44420208694904,27.115675740820947,28.18178748284254,27.62317054282144,28.49055447771984,27.146366176149204,26.12229543350405
1992-10-19,23.12088756494132,28.552248762818124,26.360486226932032,20.49912518113457,27.12727326544533,28.21059450964253,27.63202402144269,28.501472695495583,27.12507040642574,26.054682286659844
1992-10-20,23.133303234220566,28.57063029696091,26.39332572652244,20.59069324731123,27.17752357229919,28.21180751063268,27.620190679301874,28.53901441238209,27.114379481561144,25.973102726403
1992-10-21,23.148795258043684,28.60811893697772,26.418500105552788,20.69313177047901,27.244294449512743,28.166823893323937,27.586700283160468,28.58485237032708,27.08515339182233,25.89802722519569
1992-10-22,23.16170999846049,28.649401127882808,26.43035863234394,20.78232985060214,27.30946171254049,28.084227597562872,27.536825129931856,28.615510412025124,27.019545661213936,25.84406645348021
1992-10-23,23.17414404685981,28.6911566971524,26.42903305241431,20.866744089105133,27.38544526658721,27.999452947653044,27.4764718447138,28.632676980232343,26.9410214799589,25.803144218538208
1992-10-24,23.188296183631763,28.73005142505042,26.41467816681241,20.954568701905625,27.484582567645,27.94792928758641,27.411572748711123,28.641194551689008,26.872669562081967,25.767297889614127
1992-10-25,23.20619117270723,28.762766672610443,26.387474275809925,21.054375205385448,27.6192399762848,27.965094495622367,27.34803724531276,28.64301110157736,26.83791150428497,25.72844293430605
1992-10-26,23.2152485619424,28.77440483573238,26.350338184184405,21.137928247128382,27.729750259019006,28.04231159614632,27.31450044197322,28.63402139790229,26.82705768371899,25.6956925066141
1992-10-27,23.21042156163703,28.760388787940567,26.310785499919373,21.179581833970825,27.772780874437533,28.142600212231816,27.31850019654901,28.61088609224401,26.812864026937923,25.6768055234936
1992-10-28,23.20596445779154,28.732784180884053,26.27579713013118,21.19241697163068,27.78563222379649,28.25809915237212,27.335146519978423,28.574092460319555,26.79178437594075,25.663168584351823
1992-10-29,23.21596707199276,28.70366052682085,26.252343043780016,21.189396267956525,27.80558682793816,28.381176050258915,27.33968612033969,28.527812007014475,26.76016519494588,25.646119512469696
1992-10-30,23.25459762886229,28.685110081303705,26.24749923581337,21.183440955510644,27.869901904810504,28.50382510820409,27.307247956139367,28.473226922557668,26.7146152490004,25.61703052203815
1992-10-31,23.298638795612025,28.67454591462136,26.25497418205636,21.18867506000076,27.9624865068668,28.59287937371697,27.248013960251257,28.431383833233475,26.65776444405483,25.584751559477724
1992-11-01,23.32638852369561,28.666233232018307,26.26834649698817,21.20277882524904,28.03691970512208,28.62623103938453,27.189134303571453,28.4104180956548,26.59016612695392,25.555545200714555
1992-11-02,23.35488664573393,28.667184631175328,26.2943704041982,21.214519229532083,28.08480646645534,28.612571301405072,27.132072170371465,28.396512103052,26.505421311983287,25.51827866422014
1992-11-03,23.40103144118654,28.68448897350608,26.33995231587204,21.212432984369272,28.09768568057033,28.560429112231333,27.078384429235065,28.375713383296148,26.39684320992892,25.461755970206404
1992-11-04,23.48185043666156,28.725172094021545,26.41192324217145,21.18541745963858,28.067122776169672,28.47847548594183,27.02953413858989,28.332590405696543,26.25802213874441,25.3748606169857
1992-11-05,23.579288312421934,28.780095442082235,26.47836760161564,21.137744751346737,27.99896006028563,28.394114498415977,27.00224886833104,28.27996362104972,26.12801436901593,25.28051592340844
1992-11-06,23.659475030481964,28.831758801436063,26.5141096369664,21.092881194206186,27.91461374621516,28.327642578778832,27.001712144576665,28.23607299339312,26.03358913043737,25.20223504513414
1992-11-07,23.715977344486337,28.874844325701385,26.53717580041944,21.068395522321524,27.828718234644423,28.27489250487121,27.012843746790047,28.197084776340905,25.94971379348756,25.13104466902008
1992-11-08,23.74234486839605,28.904054979134614,26.565656490054973,21.081736356601333,27.75595042305075,28.2318091673936,27.02049411090009,28.16610090275051,25.85140980245035,25.057952309198324
1992-11-09,23.732157710699788,28.91411030490408,26.61758009674329,21.15041670345453,27.71101958316867,28.194173864935564,27.009575213808564,28.14160533975272,25.71377944607556,24.973954380486457
1992-11-10,23.6804693055342,28.902575354751107,26.681759056395776,21.26872475243257,27.719297759298904,28.17030349639059,26.97982871922815,28.12631731829603,25.57115256501047,24.89471340230969
1992-11-11,23.600298939814305,28.8732942484954,26.729896046109445,21.40738481968194,27.77947633493338,28.174044219667643,26.94178430060318,28.12377447391664,25.46505150837834,24.83840220893135
1992-11-12,23.512349680907544,28.83037063014361,26.7552729009923,21.549249366613296,27.86572703804332,28.209302787955856,26.89751226026075,28.126425039232853,25.381542044331628,24.801028099440288
1992-11-13,23.43717568167746,28.777829258232,26.751044215930285,21.677042849581305,27.95221254521369,28.28003136522303,26.84905606529668,28.12832130424796,25.30646931299796,24.77874621804388
1992-11-14,23.39546463314391,28.71970771759164,26.71044184877696,21.77373077618436,28.01314827717169,28.39005937863305,26.798440938050543,28.12146354294245,25.22584296379541,24.76765565636194
1992-11-15,23.41549357710213,28.67153570669537,26.630289800149846,21.809146155304944,28.030702020587203,28.51262925493956,26.75921491551114,28.102500696853856,25.13744089207064,24.76444643141392
1992-11-16,23.48918393316701,28.643980901260225,26.52890333426228,21.783876950514845,28.01363749396528,28.615143305970594,26.73634477858663,28.072733282082016,25.05756488861321,24.76296082103749
1992-11-17,23.58226163027213,28.633561588203097,26.43180011762781,21.72708966845276,27.97584657864593,28.692339830374884,26.72012105074126,28.037679952704128,25.000445823837943,24.756367760648786
1992-11-18,23.6605272216244,28.63671233768074,26.364559231150707,21.66805152593333,27.93116568828622,28.73896233654993,26.700836868925148,27.998750313977265,24.980208460655323,24.73783133551887
1992-11-19,23.68964879226495,28.649903513035213,26.35269734210617,21.63586453630283,27.89344316000748,28.74958394751236,26.6688021448724,27.96130818829698,25.01107799660882,24.700511551652227
1992-11-20,23.64763692031429,28.66211502792465,26.395974603783326,21.641691177740377,27.87043903090124,28.71666715692252,26.63125363856036,27.928133448154234,25.08197771188038,24.6439541178764
1992-11-21,23.56057704976818,28.67129426240444,26.471293445212986,21.675583812594112,27.861057371845007,28.64793990097445,26.59795286029869,27.900255934135927,25.155644583554874,24.57393572059945
1992-11-22,23.46614507292276,28.68707536912128,26.570555882820926,21.73468458306634,27.865702806985976,28.561305226693992,26.564052355487885,27.875403182646128,25.20685469671592,24.49383440230153
1992-11-23,23.40187676359398,28.71911481782832,26.6856181241301,21.816175478999902,27.88476664956284,28.47445969544224,26.52476863796682,27.85487860949279,25.21039643194644,24.40708408938868
1992-11-24,23.405461232792607,28.777031800325016,26.80839116789161,21.9170260730583,27.9186014675136,28.405261615458617,26.47530711485812,27.83781632371917,25.141038824331808,24.31711617111097
1992-11-25,23.48734312746651,28.83932506998518,26.89684628573669,22.02239669955878,27.962483353752784,28.38896214591444,26.42006280073986,27.818531290952784,24.9884092513622,24.2345819914085
1992-11-26,23.612957780103592,28.881383302796763,26.9271712305174,22.116963560755817,28.00612473202199,28.4290157639532,26.368847183594426,27.79294595894262,24.78324918237987,24.16836285316184
1992-11-27,23.75181654206401,28.90810868515576,26.91944114662025,22.19641567331836,28.041500238032253,28.4945949796613,26.32612750693987,27.76769611045004,24.56223854176703,24.120180550093977
1992-11-28,23.87344315546084,28.924470308083222,26.8936726765163,22.256528449842406,28.060572880378125,28.55506085843828,26.29627384397749,27.753156968578104,24.36191365073535,24.0918238527548
1992-11-29,23.94723564671344,28.93543465476392,26.869900302354605,22.29290033606644,28.05528339059707,28.57963193468768,26.283691296806644,27.754350648983056,24.21896335715328,24.08503752789781
1992-11-30,23.93701262332928,28.93011948362695,26.847500668609733,22.28925659912437,28.021467182613147,28.56744247856146,26.289884362879647,27.75994804000512,24.158002982656058,24.081155143905832
1992-12-01,23.856571754158846,28.9017626123142,26.81621676055148,22.25177342254276,27.968373978485523,28.54088566274546,26.30428654618732,27.75498375118672,24.1661251350773,24.06672274749776
1992-12-02,23.74967279034128,28.86097967416708,26.78190174274903,22.20910978857217,27.908055659793305,28.504893551148243,26.31485556762288,27.745386952049564,24.22332720404143,24.05290859797124
1992-12-03,23.66010755912405,28.81848377358021,26.750454661537987,22.190073483318887,27.85266015647697,28.464237861776343,26.309499718387222,27.73184062856629,24.30960152440129,24.05086273714744
1992-12-04,23.63167422762085,28.7849288541145,26.72775178153574,22.22336403758905,27.814189477366867,28.42384584666485,26.27626897961923,27.71959139745613,24.405030863061807,24.07181836478315
1992-12-05,23.673275579735947,28.77171773298084,26.71895687089572,22.30331501767712,27.80995855991496,28.401478146583628,26.215221823116803,27.697348518814543,24.453250010087043,24.081191609054613
1992-12-06,23.755085978995574,28.776661769141587,26.72340501474585,22.40431810896077,27.836160828708035,28.4046405078568,26.13884153111268,27.66007543395318,24.43341231709072,24.05156418316715
1992-12-07,23.86206853527748,28.78979685954716,26.738460139088065,22.52366969623226,27.87349920100725,28.423089181040726,26.055201690628564,27.61503937956792,24.37812431372972,24.00638175307195
1992-12-08,23.979223731011952,28.80115903335879,26.76145367385913,22.65882501191952,27.902709511626888,28.446625123080366,25.97242611768161,27.569924537736657,24.32002855558644,23.96916329317805
1992-12-09,24.091485761814344,28.800788132309904,26.789810102463267,22.807290135296537,27.904438176164103,28.464875948782844,25.89860265906464,27.53443062689059,24.2916871071392,23.96331274786186
1992-12-10,24.177861984466293,28.79062680707339,26.81048917501349,22.950193994733013,27.874856851414982,28.471357435531274,25.854139486063627,27.500599006485835,24.262845248657555,23.97275626578084
1992-12-11,24.22785029893344,28.778177470585817,26.817618045725723,23.06364706935923,27.82890375700213,28.47078409343656,25.842075132958,27.465268585480544,24.20081527775154,23.96737987337773
1992-12-12,24.241097032019763,28.76180235140826,26.81952070487584,23.136336611867865,27.775918432559497,28.47074640017035,25.84529799336682,27.43589418269738,24.134204810932385,23.950285236908524
1992-12-13,24.217254981923883,28.739839504382964,26.824603275941342,23.1568031750576,27.725129142355552,28.4787849013065,25.84680812941201,27.421510215732685,24.09165818010819,23.924585453867447
1992-12-14,24.15601445171093,28.71059091631162,26.841211996340466,23.113675358035003,27.685816356694385,28.5024479547804,25.829521894209883,27.429958810758983,24.10182386823813,23.89344187188209
1992-12-15,24.07283869200786,28.68530850505885,26.85891548314027,23.03060133367945,27.64854765053772,28.54047102367748,25.78772059465611,27.448241135972943,24.12575925879467,23.845816846305347
1992-12-16,23.99127855863998,28.67153422387973,26.865487265240738,22.94469162080901,27.61188467152838,28.580321274165343,25.732275173981616,27.457077162284605,24.122694487178563,23.77733843089142
1992-12-17,23.92186191085844,28.662225987216807,26.866898874025058,22.86323498365455,27.597212619627378,28.613244464267613,25.672061274494897,27.45819614891221,24.11740438005776,23.70183878469565
1992-12-18,23.87508510554861,28.65034439042673,26.86921326736639,22.79337099646613,27.625893095892536,28.63046408375041,25.61597743019361,27.45021159983997,24.13478175323861,23.63314793395418
1992-12-19,23.86143316785341,28.628859262688977,26.87835210183084,22.74239398414972,27.719311547524207,28.623218149497173,25.572894703236987,27.43859922533438,24.19937439297061,23.58514750714378
1992-12-20,23.89978597612372,28.60201307743988,26.89483790472165,22.77055915814977,27.82712474974099,28.586800078687588,25.543897981442807,27.41529459382227,24.252490461747545,23.56438569102212
1992-12-21,23.987174910411856,28.57991111099617,26.9105522192891,22.89429368646103,27.89966494923664,28.53271190850193,25.522524756936207,27.375495428240555,24.24410920696039,23.55969208147817
1992-12-22,24.10009629151313,28.564356152598968,26.918607810920182,23.05215959360008,27.959727701559725,28.47740163173177,25.507653748706705,27.323438868330584,24.21177588724336,23.5590189448911
1992-12-23,24.215056737974145,28.55724499455353,26.912282361514706,23.18260872792667,28.03000421441359,28.43723271105167,25.49813956973276,27.261902254586904,24.19334872568685,23.55028448723532
1992-12-24,24.3085522987068,28.560358940650417,26.884741255446144,23.22420879941226,28.13340419541248,28.42878048624209,25.49278401888128,27.192680289470943,24.2265157360538,23.52145455670191
1992-12-25,24.35643633306835,28.5680854943812,26.838946392292048,23.17518521597017,28.23380591519268,28.466061708924688,25.478555107836087,27.12852354213121,24.255002373274348,23.47092484683683
1992-12-26,24.36296518125389,28.57530249858736,26.78853287183825,23.09404115096817,28.28187553749408,28.53493152402749,25.44841944408937,27.077081546926227,24.226446948920085,23.40777755210366
1992-12-27,24.346186468835235,28.584885718853027,26.742222203965287,23.007999967795165,28.28172569386969,28.610318028841235,25.41104493442514,27.03718841671639,24.18452093084069,23.336466504891607
1992-12-28,24.32417710189473,28.59959941556617,26.7088468092778,22.94427909707197,28.23735742917436,28.666989368391803,25.37522051471485,27.01044555456752,24.172716988460326,23.261505246468342
1992-12-29,24.31496780353884,28.62227691203164,26.697148319247336,22.930126372247702,28.15284192395995,28.6797654214137,25.349677643639787,26.996873956321007,24.234773647983925,23.187273605470697
1992-12-30,24.32526668454322,28.645061633809625,26.71290533045738,22.99935537815941,28.05617512702496,28.629100322696303,25.324246773748563,26.99865783836379,24.31777909026217,23.13177848005933
1992-12-31,24.34915837672074,28.65854304116695,26.75097526880845,23.14189701282508,27.96699197091798,28.53707005882889,25.291671014739183,27.010312103848342,24.355431407664064,23.103676261628227
1993-01-01,24.3850493529005,28.66096229687154,26.798690873664192,23.31691971016476,27.87755754450326,28.438956387390828,25.25801494098047,27.024370809515467,24.37302799690788,23.085231421398124
1993-01-02,24.43137923811063,28.65054149980555,26.84345138767629,23.483514619889263,27.780220371847147,28.37004666015725,25.22934915065722,27.03056139651141,24.396210648105555,23.05877974197134
