,glob,30_40N
1988-11-21,12.107437371857396,11.18614433220586
1988-11-22,12.10717034067499,11.021537663634698
1988-11-23,12.147563361082817,10.504790237395571
1988-11-24,12.158783499770134,10.26958123772876
1988-11-25,12.173206753229149,10.26268244587291
1988-11-26,12.182541209342368,9.833022640274386
1988-11-27,12.172357137686992,10.157126066158874
1988-11-28,12.131894892108487,10.146237312472598
1988-11-29,12.122638094107971,10.34626150372761
1988-11-30,12.048775356502546,10.075894921085611
1988-12-01,12.00246703767777,10.31286501462111
1988-12-02,12.06242674843709,10.49124743791294
1988-12-03,12.066537080059335,10.38797250473516
1988-12-04,12.130907155619882,10.48723960482594
1988-12-05,12.130859079892602,9.81227077109546
1988-12-06,12.124914352735995,9.971949778678864
1988-12-07,12.086406334985687,10.342174993290786
1988-12-08,11.94973884269185,9.806542571302565
1988-12-09,11.869669985119486,8.763148920947739
1988-12-10,11.847738194481945,8.315684296224882
1988-12-11,11.8529562858737,8.424110289331455
1988-12-12,11.950575133679658,8.90479314207032
1988-12-13,12.021421436155242,8.900393679355938
1988-12-14,12.030935308150852,9.099331878713445
1988-12-15,12.027949557141408,8.86309017820289
1988-12-16,12.032279050468098,8.133308243241906
1988-12-17,12.00151816034623,7.869298760496467
1988-12-18,12.008160589937278,8.434808615657985
1988-12-19,12.04454706512523,8.597861849533839
1988-12-20,12.007666951973247,9.226951171442916
1988-12-21,11.954456917596808,9.299312235015046
1988-12-22,11.96736188849132,9.08462326320362
1988-12-23,11.978557096120468,8.850971619288261
1988-12-24,11.950994957606072,8.606278517775728
1988-12-25,11.899857101190946,8.218803453470992
1988-12-26,11.819703230275053,8.234858502942659
1988-12-27,11.715956814091667,7.956794851062475
1988-12-28,11.58994058345405,7.342499976159343
1988-12-29,11.479245969919312,6.90716319701735
1988-12-30,11.449293771397752,6.822098201837437
1988-12-31,11.479569988484286,7.131725821266654
1989-01-01,11.443237556494358,7.137700102407473
1989-01-02,11.44551134063886,7.559491670235815
1989-01-03,11.440603027634,7.76992713314914
1989-01-04,11.45501912052553,7.464426364834417
1989-01-05,11.41037659804525,6.725774831802804
1989-01-06,11.458967702176691,7.173613152621947
1989-01-07,11.490348297017675,7.681643427344219
1989-01-08,11.42155909949298,7.613516151254895
1989-01-09,11.407118913308876,7.577530385679406
1989-01-10,11.398843541728574,7.019227287034171
1989-01-11,11.4466106158543,7.356002161418489
1989-01-12,11.46818733828456,6.990951850319133
1989-01-13,11.490313594597357,6.144432879371917
1989-01-14,11.491886159375436,5.950655156370861
1989-01-15,11.475854860300348,6.0081895797194855
1989-01-16,11.489768108337737,6.596314402601792
1989-01-17,11.477393130276722,6.970825656655727
1989-01-18,11.500568852222422,7.228640540593509
1989-01-19,11.461957210101842,7.35558900045022
1989-01-20,11.422671269897345,7.688462901358959
1989-01-21,11.413301410820496,7.375125461634605
1989-01-22,11.322702705560316,6.760073205605329
1989-01-23,11.337349909567088,7.019652991233507
1989-01-24,11.337199534025842,7.155538680232992
1989-01-25,11.35714888767158,7.135091944500033
1989-01-26,11.37088239460848,7.041316395287344
1989-01-27,11.468927787639496,6.581735324743224
1989-01-28,11.479483606613336,6.52571548982067
1989-01-29,11.521534205198364,6.675308184892606
1989-01-30,11.686800241094849,7.202864431648576
1989-01-31,11.83678203425011,7.715696091475881
1989-02-01,11.82132406124918,8.142214232144866
1989-02-02,11.644390330858442,7.846274696369526
1989-02-03,11.649415442395734,7.362664925837228
1989-02-04,11.744629967778216,6.526911742138479
1989-02-05,11.817756456216074,6.010710313155749
1989-02-06,11.894239545880597,5.773891078574102
1989-02-07,11.97606646784686,5.768075280159187
1989-02-08,11.983866533797976,6.097416963971412
1989-02-09,11.954197027070409,5.942021543295748
1989-02-10,11.978446963932576,5.895254823431356
1989-02-11,11.99358846615616,6.812601144719093
1989-02-12,12.005540685220234,7.230774039996454
1989-02-13,11.994661090051888,7.159000493778939
1989-02-14,12.01953442635994,7.331537501789795
1989-02-15,11.977970338006829,7.640404099169721
1989-02-16,11.96769349837322,7.884224323789238
1989-02-17,11.929948308522397,7.614286997808943
1989-02-18,11.955577314916695,7.350078522129918
1989-02-19,11.999679316354236,7.716976507924429
1989-02-20,12.054296101360984,8.001248358940604
1989-02-21,12.05056520254628,7.992592176832273
1989-02-22,12.01875517279799,8.288693133480539
1989-02-23,12.01331883144918,7.981937324716489
1989-02-24,11.96437563171156,7.748595106139396
1989-02-25,12.006062879685896,8.417786666662783
1989-02-26,12.178041422162318,9.138499451942574
1989-02-27,12.252034205174542,9.440739316927427
1989-02-28,12.246049066109642,9.354306440051056
1989-03-01,12.30708618721379,9.388933147268911
1989-03-02,12.34596958670796,9.24368983766326
1989-03-03,12.298765759016945,9.33892483216582
1989-03-04,12.231046176375422,9.042807108809964
1989-03-05,12.153058578463614,8.318642542309297
1989-03-06,12.190193355357756,8.307598992655512
1989-03-07,12.225646810936778,8.362615114133828
1989-03-08,12.32958371039112,8.739995849265096
1989-03-09,12.401809968285717,9.13013831063686
1989-03-10,12.546179456503989,9.747576675794352
1989-03-11,12.59111811960508,10.380005314279565
1989-03-12,12.620567173427451,10.856405903564529
1989-03-13,12.606998703148053,10.984389699160795
1989-03-14,12.5264315164844,10.679891167687508
1989-03-15,12.567466629892763,11.034592015731016
1989-03-16,12.54470761948085,10.806323606896132
1989-03-17,12.571484952982546,10.75560637587787
1989-03-18,12.622516555069549,11.148047161022037
1989-03-19,12.642978212540616,10.852483492847194
1989-03-20,12.69736177641894,10.715848683191034
1989-03-21,12.750286595601374,10.455454340831391
1989-03-22,12.796673016565208,10.592814142427784
1989-03-23,12.88036069299151,10.775888870963572
1989-03-24,12.891342823639128,10.911928801818666
1989-03-25,12.92592039136592,11.036274778913858
1989-03-26,12.938173816372634,11.187127287063316
1989-03-27,13.030453561567938,11.459052929796217
1989-03-28,13.09454759836343,11.832970134789091
1989-03-29,13.023143928241453,12.222772376925516
1989-03-30,12.99664684121032,12.018856089384528
1989-03-31,13.032319665150167,11.797429626828375
1989-04-01,13.198998723471302,12.060186589251073
1989-04-02,13.329528063524032,12.067898411995268
1989-04-03,13.376608663050764,12.119993309491615
1989-04-04,13.440047345278684,12.193494519893775
1989-04-05,13.415881492141956,12.17037532596453
1989-04-06,13.454187200879357,12.227707189335874
1989-04-07,13.399660127779883,12.648022354416502
1989-04-08,13.462636336967249,12.815004018388413
1989-04-09,13.42001859702856,12.712969437007406
1989-04-10,13.452538417832644,12.54956864400844
1989-04-11,13.376371805453635,12.148213384170642
1989-04-12,13.414429052340868,12.04175095509651
1989-04-13,13.450301857769889,12.12707478845062
1989-04-14,13.556977878241138,12.652867083051312
1989-04-15,13.630307891620111,12.952847518387127
1989-04-16,13.669632815979098,13.3192137647341
1989-04-17,13.702759105619789,13.920439156534425
1989-04-18,13.687137414783496,13.937591742180084
1989-04-19,13.8087659133829,14.200386249742552
1989-04-20,13.834919339422758,14.145222491307871
1989-04-21,13.801212591622413,14.12029431291389
1989-04-22,13.79482340712164,13.99796558973374
1989-04-23,13.801419692053392,14.124416026324496
1989-04-24,13.863714816906812,14.064354460411868
1989-04-25,13.812416927801616,14.032943394685828
1989-04-26,13.864811247902296,14.326861456287649
1989-04-27,13.869595520293258,14.107618508829889
1989-04-28,13.87891868594285,13.845703190717373
1989-04-29,13.883221233746347,13.737174929374488
1989-04-30,13.876653376257654,13.770081889791832
1989-05-01,13.928872758494446,13.72256045164559
1989-05-02,14.069020813500602,14.135198811451009
1989-05-03,14.13957280422594,14.421272230696928
1989-05-04,14.190710204391708,14.729481337219944
1989-05-05,14.195648993839166,15.04475781514134
1989-05-06,14.161466874081482,15.217715164467489
1989-05-07,14.104878050794667,15.017423430120154
1989-05-08,14.062797684569556,15.209066970969504
1989-05-09,14.07511001974591,15.65413102742559
1989-05-10,14.133516634081731,15.241950068303272
1989-05-11,14.19244770137952,15.265190153857354
1989-05-12,14.277315758008593,15.081936012423752
1989-05-13,14.328599501598664,15.043237751046057
1989-05-14,14.45218232271779,15.31928389004284
1989-05-15,14.43143053384708,15.46885781814581
1989-05-16,14.485237413134463,15.690438058387532
1989-05-17,14.472966651921668,15.908885436716492
1989-05-18,14.538142180114376,16.356662418394933
1989-05-19,14.59854979486949,16.529737324351142
1989-05-20,14.557282597405496,16.773435305633097
1989-05-21,14.593885158492592,16.86241071920028
1989-05-22,14.626650057905197,17.123671017862765
1989-05-23,14.630286882874644,17.455682719216682
1989-05-24,14.6803116482502,17.75763419989408
1989-05-25,14.623362034308611,17.87229168759181
1989-05-26,14.604788941266158,17.771687337960834
1989-05-27,14.588636248715924,17.73979888024761
1989-05-28,14.684720662646118,17.771820992285427
1989-05-29,14.757944163109316,17.78700594997389
1989-05-30,14.859977986091216,17.84536563634533
1989-05-31,14.86993260633817,17.920798737086596
1989-06-01,14.888575953416506,18.19628965686439
1989-06-02,14.964681583334748,18.139957126570227
1989-06-03,15.005269716037,18.256514170409822
1989-06-04,14.95951949980684,18.238865677807095
1989-06-05,14.95784455558963,18.280124467717325
1989-06-06,14.952395405069998,18.38925856100509
1989-06-07,15.00391035546562,18.414901868915575
1989-06-08,15.090059445625933,18.390258156211434
1989-06-09,15.078402875860174,18.30808747475031
1989-06-10,15.140217998523935,18.669804165250607
1989-06-11,15.111488017122312,18.904257905192267
1989-06-12,15.135580495582015,19.157746048440508
1989-06-13,15.102650822101914,19.109200366775028
1989-06-14,15.14857766355126,19.41441796933721
1989-06-15,15.146599380246371,19.34454202888116
1989-06-16,15.185258879286046,19.335686443362704
1989-06-17,15.20334985595265,19.460140500232647
1989-06-18,15.174533909082532,19.641807522761184
1989-06-19,15.266691285837682,19.830843724728386
1989-06-20,15.295396294502408,19.76957407122197
1989-06-21,15.255509445151317,19.802183016202463
1989-06-22,15.282024682011537,19.692522956043657
1989-06-23,15.272053811145678,19.77827408259733
1989-06-24,15.256124023772196,19.98127849694215
1989-06-25,15.256249695669744,20.24448299621901
1989-06-26,15.26994015601861,20.490130275677693
1989-06-27,15.27224613579964,20.62122003142392
1989-06-28,15.322668930237562,20.575499999728056
1989-06-29,15.371236292023136,20.720554142914445
1989-06-30,15.449701110486412,20.62745378488536
1989-07-01,15.558785387635726,20.719934839584905
1989-07-02,15.523613077066369,20.93572302968852
1989-07-03,15.505318760006087,21.085418845841858
1989-07-04,15.489460987339823,20.93308308597239
1989-07-05,15.481383726051003,21.19966618907582
1989-07-06,15.372013717866688,21.484109596023
1989-07-07,15.39566379204542,21.72227141523485
1989-07-08,15.477736886778366,21.83643359837662
1989-07-09,15.537299886170738,21.9884830886569
1989-07-10,15.478515670152252,21.72779339223093
1989-07-11,15.496771477969745,21.72230781367534
1989-07-12,15.570095382306588,21.7883680319496
1989-07-13,15.64640482207196,21.934895300631037
1989-07-14,15.645114720184065,21.933073883872968
1989-07-15,15.624611776224842,22.150669232200546
1989-07-16,15.645821638215091,22.153753096677534
1989-07-17,15.706514755705806,22.193611989540848
1989-07-18,15.7746155029395,22.375894386542743
1989-07-19,15.723062324576327,22.653955647709772
1989-07-20,15.717616994555405,22.663758937050076
1989-07-21,15.722001167615112,22.557139578549272
1989-07-22,15.6991428760903,22.50602804624064
1989-07-23,15.699810367386062,22.472816761888488
1989-07-24,15.713710216210227,22.317638423189237
1989-07-25,15.699697568443382,22.38894725402355
1989-07-26,15.652900085886266,22.234646123406343
1989-07-27,15.686920845908867,22.036277445195577
1989-07-28,15.604955024141114,22.13432164554776
1989-07-29,15.595107758465405,22.25660217809003
1989-07-30,15.64394765126509,22.267815516228065
1989-07-31,15.693200580192244,22.15308535794476
1989-08-01,15.660439998326856,22.115601222652185
1989-08-02,15.605070443111744,22.205530164969083
1989-08-03,15.56834779734042,22.218919812758426
1989-08-04,15.50614435823188,22.359162767871265
1989-08-05,15.421385820443692,22.5724070378858
1989-08-06,15.386260659497198,22.7262620331821
1989-08-07,15.398147953050133,22.57134834519164
1989-08-08,15.404285038209723,22.254845698399382
1989-08-09,15.411317267988768,22.243693951632224
1989-08-10,15.402994777371026,22.31509962711392
1989-08-11,15.471310091615424,22.33281706360557
1989-08-12,15.501360614243408,22.39406833295138
1989-08-13,15.503350577024014,22.601664710959486
1989-08-14,15.510986515073766,22.664791118322015
1989-08-15,15.446308102521463,22.527574577344744
1989-08-16,15.496655918965203,22.490302593493123
1989-08-17,15.477420681916437,22.44007927682
1989-08-18,15.457481592902754,22.189661061776384
1989-08-19,15.40832187741326,21.972782855395646
1989-08-20,15.352942667941964,22.015719087441568
1989-08-21,15.278303843894992,22.06240370290207
1989-08-22,15.251289826491217,22.36466511706749
1989-08-23,15.18130728918536,22.423943160897576
1989-08-24,15.244078638782502,22.454809278829643
1989-08-25,15.290565646123826,22.160886107332328
1989-08-26,15.275998658126714,22.132205774713377
1989-08-27,15.342995003124694,22.15759896554045
1989-08-28,15.290383820814409,22.23060694702462
1989-08-29,15.342830645858175,22.33883041321905
1989-08-30,15.394431199332493,22.118417607563984
1989-08-31,15.424026589727893,22.131545854399764
1989-09-01,15.31792635307756,22.05962819243539
1989-09-02,15.284028426549543,21.864940376077243
1989-09-03,15.248356513269174,21.88591088162272
1989-09-04,15.189464757016369,21.473189756389864
1989-09-05,15.104183758014566,21.29200682009068
1989-09-06,15.0337895686315,21.22343801252346
1989-09-07,14.985026247350543,21.36812350739691
1989-09-08,14.955779444414242,21.40102115197865
1989-09-09,14.883426316401264,21.082176090077237
1989-09-10,14.842963402339784,20.81246249193467
1989-09-11,14.784588011099396,20.830269518318676
1989-09-12,14.72382186082629,20.54987663341646
1989-09-13,14.701557807255606,20.44289889917092
1989-09-14,14.66115421533968,20.38871939417272
1989-09-15,14.676086444012457,20.442754003134382
1989-09-16,14.73128141434663,20.429207768342536
1989-09-17,14.721586560292131,20.23702340017471
1989-09-18,14.714438147624854,20.29923809321264
1989-09-19,14.74867133714957,20.08110803969369
1989-09-20,14.761156590467902,19.63537909035386
1989-09-21,14.7842176656154,19.705894451130916
1989-09-22,14.814821218573394,19.96658003289041
1989-09-23,14.694329452224544,19.530188664340365
1989-09-24,14.569349946218672,18.88092775719052
1989-09-25,14.478093420664695,18.827529814474897
1989-09-26,14.398576477118183,18.56881826541507
1989-09-27,14.355053258305665,18.668323681609685
1989-09-28,14.316104213682165,18.63185339897129
1989-09-29,14.361137977687594,18.57423216832311
1989-09-30,14.37065797225164,18.666012753870596
1989-10-01,14.378920462170514,18.856265771518416
1989-10-02,14.410390360473308,18.79359973670897
1989-10-03,14.346334386699928,18.51117353743521
1989-10-04,14.23770514000738,18.40319582829029
1989-10-05,14.236406392227371,17.991762469351105
1989-10-06,14.187304001280824,17.8269728164365
1989-10-07,14.143622548430075,17.871817044735135
1989-10-08,14.059303854760437,17.511092464197922
1989-10-09,14.017010837616846,17.37513816934919
1989-10-10,13.991226903735994,17.13612632343003
1989-10-11,13.982078096878878,17.24991993602307
1989-10-12,13.952142992220402,17.650157259082274
1989-10-13,13.87266513313866,17.587253462070258
1989-10-14,13.840306440796946,17.628159341059735
1989-10-15,13.749612642382882,17.368692513432894
1989-10-16,13.582268772160653,16.613867310453713
1989-10-17,13.491280576316344,15.875378438883848
1989-10-18,13.419369418511968,15.480892733660095
1989-10-19,13.380950265752787,15.172992796641878
1989-10-20,13.329079894187135,15.225201519006536
1989-10-21,13.349729839615987,15.03839903168207
1989-10-22,13.303724138366317,15.07475415003221
1989-10-23,13.293705959942294,15.227163967481818
1989-10-24,13.335218592143097,15.28170621282711
1989-10-25,13.34245434179689,15.495604101252614
1989-10-26,13.349441722766109,15.523290265058275
1989-10-27,13.155581311665872,15.294624966710588
1989-10-28,13.0908120288087,15.022010483061852
1989-10-29,13.088254423708984,14.985813303143438
1989-10-30,13.04702242848725,14.467354591542628
1989-10-31,12.949497815333704,14.27819215364964
1989-11-01,12.875540768309095,14.0864068791602
1989-11-02,12.83953537361944,13.78169174264834
1989-11-03,12.792405849927656,13.705012033443056
1989-11-04,12.76336125814263,13.568193680696876
1989-11-05,12.797001833766004,13.681924549919898
1989-11-06,12.69932581346957,13.965415817652737
1989-11-07,12.622715850260333,13.550209910705922
1989-11-08,12.546382994164876,13.31321066224773
1989-11-09,12.523138285759291,13.166400404199685
1989-11-10,12.49356187699267,12.93822678827377
1989-11-11,12.551213762756609,13.264760725635696
1989-11-12,12.520040478950255,13.175002963192972
1989-11-13,12.43678847051675,12.90887832909675
1989-11-14,12.351170457423738,12.549828413953913
1989-11-15,12.311372146707097,12.302822843817657
1989-11-16,12.270905247464352,12.116354701731236
1989-11-17,12.25914521864655,11.707893857412
1989-11-18,12.225366573995553,11.485505334656962
1989-11-19,12.35910044819344,11.404162151458864
1989-11-20,12.423620256901456,11.514661926832169
1989-11-21,12.426095293725796,11.85033389082296
1989-11-22,12.377732765755562,11.379751965816752
1989-11-23,12.320159074228927,10.795177563149643
1989-11-24,12.328412929066808,10.865786812008812
1989-11-25,12.41124684318082,11.133804822536124
1989-11-26,12.446095842537408,11.56249973092749
1989-11-27,12.398698978647094,11.58097544084638
1989-11-28,12.276843983048996,10.756472150817256
1989-11-29,12.240102748892289,10.060616013061264
1989-11-30,12.239008595259042,9.607450299642045
1989-12-01,12.280677373140822,9.476047151427224
1989-12-02,12.221725957713504,9.588293631852386
1989-12-03,12.22325127658436,9.859691526080516
1989-12-04,12.352884407767505,9.627547698191526
1989-12-05,12.423601730691896,9.908157209851645
1989-12-06,12.37751501690919,10.460137744184124
1989-12-07,12.34856080358974,10.32786766641444
1989-12-08,12.228985177749594,9.632649600095712
1989-12-09,12.098958167180246,9.583025729742912
1989-12-10,12.06080744732579,9.798914484038455
1989-12-11,11.977702773540427,9.526985821146518
1989-12-12,11.91760954295776,8.66503629535201
1989-12-13,11.925204263267998,8.632584163648112
1989-12-14,11.958100325903777,8.613437883460858
1989-12-15,11.992132739571485,8.776458298357483
1989-12-16,11.964461224564635,8.328575896137203
1989-12-17,11.883425367621026,8.227302234959074
1989-12-18,11.851835092565551,8.397115793507561
1989-12-19,11.893076951303687,8.155999035182225
1989-12-20,11.900594346392138,8.002342182083138
1989-12-21,11.88174085594181,7.947464545525558
1989-12-22,11.83906278877905,7.083222518144825
1989-12-23,11.815358618136116,6.641267645450927
1989-12-24,11.918751749226198,7.280445498869268
1989-12-25,11.977496671610124,7.786613043192982
1989-12-26,12.02864657590708,7.88541412630417
1989-12-27,12.035802163395545,7.9399930266435
1989-12-28,12.03394136357419,7.822075577134062
1989-12-29,12.046145387727003,7.92927781794275
1989-12-30,12.06799599233413,7.5188952550552335
1989-12-31,12.091764095968626,7.757710346169378
1990-01-01,12.07210209724209,7.963952317515475
1990-01-02,12.007721852009576,7.492230008800438
1990-01-03,11.980138097968968,7.413736687930415
1990-01-04,11.903020916429858,7.749078498066911
1990-01-05,11.820482466348146,7.869531233187487
1990-01-06,11.758478267175931,7.608786930324608
1990-01-07,11.729218371286027,7.567746252888047
1990-01-08,11.67189044045768,7.403154928713651
1990-01-09,11.735867567698214,8.018867797687525
1990-01-10,11.760664467921682,8.274585135269508
1990-01-11,11.836328915937472,8.411558965085598
1990-01-12,11.875377436664936,8.111348895222434
1990-01-13,11.815557765412898,7.310612184822752
1990-01-14,11.753951613772754,7.040529063224998
1990-01-15,11.723943677777044,7.165696138085692
1990-01-16,11.761737838466864,7.764908016776379
1990-01-17,11.84752499356982,8.352965435708237
1990-01-18,11.856358116555237,8.533689984369653
1990-01-19,11.75377845696212,7.922778766008683
1990-01-20,11.731125739470762,7.605026000021653
1990-01-21,11.79550428356602,7.973485060418521
1990-01-22,11.905574969679696,8.058200081704532
1990-01-23,11.9054967848631,7.884889221638737
1990-01-24,11.891405858563145,8.16022550760194
1990-01-25,11.887704980529527,7.808737855556212
1990-01-26,11.958112184020044,7.736359931359309
1990-01-27,11.9238394205095,7.994735450011507
1990-01-28,11.883894834461854,7.869154205172684
1990-01-29,11.871929107179769,7.985636058000381
1990-01-30,11.811059638261806,7.871320440441176
1990-01-31,11.678643558089847,7.287698507162143
1990-02-01,11.6805009074012,7.629459742371879
1990-02-02,11.718306836055584,7.840301036736776
1990-02-03,11.7309259047065,7.99365041314912
1990-02-04,11.73919363139714,7.861929077834353
1990-02-05,11.785920140168011,8.013510603050065
1990-02-06,11.844284898170544,8.01687384149135
1990-02-07,11.918976424008898,8.096763561028384
1990-02-08,11.96075839590355,8.486261008774061
1990-02-09,12.005779820725902,8.614795809283049
1990-02-10,12.074024880959142,8.458352087129066
1990-02-11,12.155262864083056,8.938809053403519
1990-02-12,12.196976598012135,9.204854102057796
1990-02-13,12.178923040704486,9.181179962861284
1990-02-14,12.17229966676209,9.00921954585312
1990-02-15,12.145954713958858,8.723724012621915
1990-02-16,12.056486594394912,8.944235412255152
1990-02-17,11.934210010208892,8.763544655102013
1990-02-18,11.906167738947092,8.768212897548628
1990-02-19,11.914225489486892,8.071460779752458
1990-02-20,12.031187143841777,8.199842384712706
1990-02-21,12.15126318043913,8.144376632593298
1990-02-22,12.231535953855326,7.946372917161415
1990-02-23,12.25844047463475,7.992622957915223
1990-02-24,12.233113606663604,8.283432269550607
1990-02-25,12.22941861419296,8.329413411657042
1990-02-26,12.267872364914554,8.17472981346798
1990-02-27,12.397264410883423,8.51569018478253
1990-02-28,12.479940880906394,8.83593012052023
1990-03-01,12.63626767796474,8.80949029191498
1990-03-02,12.721824466409888,8.897299653264357
1990-03-03,12.791048168301522,9.320551244436828
1990-03-04,12.808548564710456,9.383650147466232
1990-03-05,12.767886140933578,9.087451728265744
1990-03-06,12.78490669189728,9.042433339189916
1990-03-07,12.780801998885025,9.131910183117023
1990-03-08,12.841216902221026,9.114406801888306
1990-03-09,12.917196442685796,9.638315806636184
1990-03-10,13.029188996965086,10.441276972993988
1990-03-11,13.039490403296638,10.479994013418755
1990-03-12,13.046787804420145,10.619753458358048
1990-03-13,13.071639888110631,10.738167625618722
1990-03-14,13.084277954140084,10.855343240757588
1990-03-15,13.079023294768344,10.592255130902654
1990-03-16,13.075492100867626,10.10468814101135
1990-03-17,13.153338312368884,9.825793935669202
1990-03-18,13.16884941467226,10.222521361915057
1990-03-19,13.186686344461348,10.769396954135145
1990-03-20,13.153449666011443,10.950766137818006
1990-03-21,13.164118501656157,10.97279675603407
1990-03-22,13.217137736827592,11.149590861941077
1990-03-23,13.232391510794702,11.51228817078744
1990-03-24,13.231960287821035,11.09191987137004
1990-03-25,13.212989705037495,10.492934761823758
1990-03-26,13.169877757910552,10.340845641302648
1990-03-27,13.171904596813368,10.23048866882067
1990-03-28,13.169787132827327,10.168402691727652
1990-03-29,13.280994900420536,10.430862515783977
1990-03-30,13.33274697439724,10.425287197627224
1990-03-31,13.385314867403515,10.63437826837569
1990-04-01,13.416999956414092,11.288422349212745
1990-04-02,13.43548320974799,11.509494721711482
1990-04-03,13.447705059932572,11.393100588858134
1990-04-04,13.471424820998106,11.258257214332613
1990-04-05,13.509012771258652,11.709480710461808
1990-04-06,13.60010317773387,11.53508397220247
1990-04-07,13.611039453126535,11.278353474198406
1990-04-08,13.691974934011231,11.485105698556032
1990-04-09,13.68702703458805,11.74549286981223
1990-04-10,13.70161590502175,12.142552202769512
1990-04-11,13.707791298665397,12.098508227520156
1990-04-12,13.75767912607016,12.052116140275295
1990-04-13,13.8670959054102,12.23116798304833
1990-04-14,13.91581295636402,12.61727054328888
1990-04-15,14.047642294987895,13.003800663036143
1990-04-16,14.11572670594598,13.42475475761892
1990-04-17,13.967181983240756,13.14094335560472
1990-04-18,13.776661037674218,12.5161876425064
1990-04-19,13.679842676918296,12.292395875847218
1990-04-20,13.800940033903672,12.766563747668132
1990-04-21,13.908058026572876,13.22479961436868
1990-04-22,14.098866141445924,13.57356663687473
1990-04-23,14.15098926194864,13.476186305661944
1990-04-24,14.099069755496451,13.364837772870128
1990-04-25,14.084186080125404,13.543841171795505
1990-04-26,14.122196840934077,13.966449129785415
1990-04-27,14.253798815472194,14.6756711590869
1990-04-28,14.371010145768274,14.816679036218751
1990-04-29,14.459230173151148,14.557198880587835
1990-04-30,14.474841570087715,13.84288068065293
1990-05-01,14.511182518663864,13.69860916561864
1990-05-02,14.479977106428308,13.323175161395788
1990-05-03,14.51489311734582,13.123555971484784
1990-05-04,14.576732297647196,13.536387817494145
1990-05-05,14.617788274659404,14.136207855544688
1990-05-06,14.634851214138244,14.545295338430876
1990-05-07,14.639142303386045,15.030650582363071
1990-05-08,14.661953621739288,15.585544606474276
1990-05-09,14.71809804899427,15.941924660983856
1990-05-10,14.75244300647733,15.709072889515182
1990-05-11,14.791060994182471,15.781834147952376
1990-05-12,14.82904868567811,15.863722119992346
1990-05-13,14.817094469393837,15.978336139260003
1990-05-14,14.860083349361275,16.180072616977526
1990-05-15,14.92105458950272,16.123550388402375
1990-05-16,14.948246625567403,16.11512383703363
1990-05-17,15.013464097224045,16.24063132274951
1990-05-18,15.016728703487631,16.737827222007233
1990-05-19,14.920733697374928,16.935861530449817
1990-05-20,14.883232458485136,16.93476926178358
1990-05-21,14.85891638154528,16.885130839661084
1990-05-22,14.817096509380338,16.867922892905444
1990-05-23,14.8510261762367,16.901038075625806
1990-05-24,14.895058900175298,17.008206182113092
1990-05-25,14.886574227190945,17.271884366275422
1990-05-26,14.988990422812096,17.70206162836919
1990-05-27,15.035394462343673,17.49669086807377
1990-05-28,15.007869607105006,17.332999453578054
1990-05-29,14.967943477408223,17.11613898424198
1990-05-30,14.99572338801176,17.213257622784077
1990-05-31,15.024490433756766,17.282624228974733
1990-06-01,14.987702328199726,17.526844718922575
1990-06-02,15.0872881040541,17.822627754383152
1990-06-03,15.18617535438702,18.23436154802697
1990-06-04,15.249616777659009,18.689623244600647
1990-06-05,15.253188009780354,19.052642647177368
1990-06-06,15.245363198930889,19.105377122843127
1990-06-07,15.263694653406684,18.77141681822742
1990-06-08,15.305670024683282,18.99518673676605
1990-06-09,15.28784878490596,19.2316960590506
1990-06-10,15.336374623448872,19.271551776026985
1990-06-11,15.28185683199247,19.22718415734666
1990-06-12,15.297703453795318,19.610739520621923
1990-06-13,15.325482697755904,19.68402936219528
1990-06-14,15.421856207323454,19.785834082057693
1990-06-15,15.452066805995722,19.874219645269196
1990-06-16,15.424297269483102,19.895807453593285
1990-06-17,15.454742134925976,19.96157926965229
1990-06-18,15.550540458589566,20.33001768736005
1990-06-19,15.540116586135714,20.3970783802188
1990-06-20,15.479773527264836,20.59640795462177
1990-06-21,15.469344706209409,20.82279260134117
1990-06-22,15.445901467956086,20.909705897566703
1990-06-23,15.467289221159332,20.736595641622834
1990-06-24,15.44999131562227,20.917091659164104
1990-06-25,15.479288397075452,21.10072623205509
1990-06-26,15.460812449969245,21.3822618091944
1990-06-27,15.493321961098625,21.57843571921763
1990-06-28,15.543330867660048,21.431326233454243
1990-06-29,15.581534309872245,21.484368872410208
1990-06-30,15.59945731636494,21.39304089274716
1990-07-01,15.633444903465922,21.38262113023874
1990-07-02,15.600648409767974,21.42661249051146
1990-07-03,15.606940924488924,21.495925903357968
1990-07-04,15.544918125963504,21.597454332583627
1990-07-05,15.599692894432897,21.83366639333846
1990-07-06,15.691510140557725,21.74782071185384
1990-07-07,15.773841079640889,21.803900954167297
1990-07-08,15.862475415617158,21.935346818863444
1990-07-09,15.95301310915122,22.07581916415012
1990-07-10,15.917627883316005,21.941827650611017
1990-07-11,15.869639324794374,21.916193166508112
1990-07-12,15.870295317099712,21.86569537678086
1990-07-13,15.859803139886248,21.663287973439715
1990-07-14,15.84897953600174,21.734945592225056
1990-07-15,15.943254466744555,21.9291098765783
1990-07-16,15.963505093871994,22.23091861300333
1990-07-17,15.982465179105272,22.287375146447303
1990-07-18,15.9442880143462,22.296511314447464
1990-07-19,15.850099522225856,22.337474090814705
1990-07-20,15.770551294161246,22.45658120332915
1990-07-21,15.740803423761676,22.403126416693983
